mgmtID,name,market,state
24707,Berkshire Residential Investments AKA Berkshire Group,San Francisco,CA
28194,Eden Housing,San Francisco,CA
28595,DKD Property Management,San Francisco,CA
28755,JCM Partners LLC,San Francisco,CA
28609,MidPen Housing,San Francisco,CA
28205,Aperto Property Management,San Francisco,CA
28411,United Development Group Inc,San Francisco,CA
28755,JCM Partners LLC,San Francisco,CA
27877,Beacon Property Management,San Francisco,CA
26285,CMC (Century Management Consultants  Inc.),San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
25406,Winn Companies,San Francisco,CA
28755,JCM Partners LLC,San Francisco,CA
28406,Woodmont Real Estate Services,San Francisco,CA
24707,Berkshire Residential Investments AKA Berkshire Group,San Francisco,CA
24832,AMC (Apartment Management Consultants),San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
25406,Winn Companies,San Francisco,CA
28170,RPM Company,San Francisco,CA
24136,Greystar,San Francisco,CA
26791,Sares-Regis Group,San Francisco,CA
25406,Winn Companies,San Francisco,CA
24832,AMC (Apartment Management Consultants),San Francisco,CA
25407,Hunt Pacific Management,San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
26606,PRIME Residential,San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
29049,Best Bay Apartment Inc,San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
27877,Beacon Property Management,San Francisco,CA
28228,Buckingham Property Management,San Francisco,CA
27345,Bountiful Property Management,San Francisco,CA
24765,NALS Management,San Francisco,CA
26831,FPI Management,San Francisco,CA
25406,Winn Companies,San Francisco,CA
26625,Security Properties Residential (aka Madrona Ridge),San Francisco,CA
26606,PRIME Residential,San Francisco,CA
26831,FPI Management,San Francisco,CA
26831,FPI Management,San Francisco,CA
28177,The John Stewart Company,San Francisco,CA
26831,FPI Management,San Francisco,CA
26831,FPI Management,San Francisco,CA
28812,Denova Homes,San Francisco,CA
28811,TCC Properties,San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
24894,JRK Property Holdings (JRK Residential),San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
28096,Sack Properties,San Francisco,CA
27944,First Pointe Management Group (aka The Ezralow Company),San Francisco,CA
28194,Eden Housing,San Francisco,CA
28194,Eden Housing,San Francisco,CA
28636,Burbank Housing,San Francisco,CA
28089,USA Multifamily Management AKA USA Properties Fund,San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
28661,Blackpoint Management,San Francisco,CA
28676,Pine Creek Properties,San Francisco,CA
28096,Sack Properties,San Francisco,CA
28562,Reliant Property Management aka The Reliant Group,San Francisco,CA
27768,BACO Realty,San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
24751,Sentinel Real Estate Corp,San Francisco,CA
26831,FPI Management,San Francisco,CA
24847,Sequoia Equities,San Francisco,CA
28100,Goldrich & Kest Inc.,San Francisco,CA
28661,Blackpoint Management,San Francisco,CA
28661,Blackpoint Management,San Francisco,CA
28630,Kadami Enterprises  LP,San Francisco,CA
28676,Pine Creek Properties,San Francisco,CA
28661,Blackpoint Management,San Francisco,CA
24309,Windsor Communities (GID Companies),San Francisco,CA
24934,ConAm Management Corp,San Francisco,CA
28096,Sack Properties,San Francisco,CA
28406,Woodmont Real Estate Services,San Francisco,CA
26831,FPI Management,San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
28089,USA Multifamily Management AKA USA Properties Fund,San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
26831,FPI Management,San Francisco,CA
24832,AMC (Apartment Management Consultants),San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
26462,Sunrise Management,San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
26831,FPI Management,San Francisco,CA
28774,Meridian Property Management Group (California),San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
25148,Heartland Realty Investors  Inc.,San Francisco,CA
28105,Davlyn Investments Property Management,San Francisco,CA
24136,Greystar,San Francisco,CA
28406,Woodmont Real Estate Services,San Francisco,CA
28406,Woodmont Real Estate Services,San Francisco,CA
28194,Eden Housing,San Francisco,CA
28105,Davlyn Investments Property Management,San Francisco,CA
24847,Sequoia Equities,San Francisco,CA
28774,Meridian Property Management Group (California),San Francisco,CA
26831,FPI Management,San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
28676,Pine Creek Properties,San Francisco,CA
26691,Investors Capital Group- ICG (Avenue 5 Residential),San Francisco,CA
28636,Burbank Housing,San Francisco,CA
28636,Burbank Housing,San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
24984,Alliance Residential,San Francisco,CA
28194,Eden Housing,San Francisco,CA
28444,VPM Management Inc.,San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
26831,FPI Management,San Francisco,CA
26831,FPI Management,San Francisco,CA
28676,Pine Creek Properties,San Francisco,CA
28676,Pine Creek Properties,San Francisco,CA
26691,Investors Capital Group- ICG (Avenue 5 Residential),San Francisco,CA
28774,Meridian Property Management Group (California),San Francisco,CA
26831,FPI Management,San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
28444,VPM Management Inc.,San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
28630,Kadami Enterprises  LP,San Francisco,CA
28406,Woodmont Real Estate Services,San Francisco,CA
28406,Woodmont Real Estate Services,San Francisco,CA
28636,Burbank Housing,San Francisco,CA
28089,USA Multifamily Management AKA USA Properties Fund,San Francisco,CA
28636,Burbank Housing,San Francisco,CA
28636,Burbank Housing,San Francisco,CA
28623,Christian Church Homes,San Francisco,CA
28406,Woodmont Real Estate Services,San Francisco,CA
28636,Burbank Housing,San Francisco,CA
24832,AMC (Apartment Management Consultants),San Francisco,CA
28419,AWI Management Corporation,San Francisco,CA
26831,FPI Management,San Francisco,CA
24736,Privately Owned and Managed,San Francisco,CA
28636,Burbank Housing,San Francisco,CA
28636,Burbank Housing,San Francisco,CA
28194,Eden Housing,San Francisco,CA
24164,AMLI Residential,Los Angeles,CA
26115,Avalon Bay (Avalon Communities),Los Angeles,CA
26115,Avalon Bay (Avalon Communities),Los Angeles,CA
27918,Essex Property Trust AKA Essex Apartment Homes,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
27353,Ventura Investment Company,Los Angeles,CA
25052,AIMCO,Los Angeles,CA
27969,E & S Ring Management Corporation,Los Angeles,CA
26362,FDC Management,Los Angeles,CA
27353,Ventura Investment Company,Los Angeles,CA
28325,Granite Peak Partners,Los Angeles,CA
28116,iAsset Management,Los Angeles,CA
27353,Ventura Investment Company,Los Angeles,CA
28231,California Oaks Property Management,Los Angeles,CA
28228,Buckingham Property Management,Los Angeles,CA
28089,USA Multifamily Management AKA USA Properties Fund,Los Angeles,CA
26831,FPI Management,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
28114,Triumph Properties Group,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
24486,Equity Residential,Los Angeles,CA
27353,Ventura Investment Company,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
28091,Apartment Lifestyles,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
26606,PRIME Residential,Los Angeles,CA
28174,Westside Habitats,Los Angeles,CA
28116,iAsset Management,Los Angeles,CA
24894,JRK Property Holdings (JRK Residential),Los Angeles,CA
24894,JRK Property Holdings (JRK Residential),Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
24894,JRK Property Holdings (JRK Residential),Los Angeles,CA
28093,Gardner Management Limited,Los Angeles,CA
24832,AMC (Apartment Management Consultants),Los Angeles,CA
27918,Essex Property Trust AKA Essex Apartment Homes,Los Angeles,CA
28282,Management Innovations  Inc.,Los Angeles,CA
28291,Oxnard Apartments,Los Angeles,CA
27305,Western National Property Management AKA Western National Group,Los Angeles,CA
26831,FPI Management,Los Angeles,CA
24136,Greystar,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
28093,Gardner Management Limited,Los Angeles,CA
27923,Sage Apartment Communities,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
24317,Trinity Property Consultants,Los Angeles,CA
28231,California Oaks Property Management,Los Angeles,CA
28282,Management Innovations  Inc.,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
28291,Oxnard Apartments,Los Angeles,CA
28116,iAsset Management,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
26362,FDC Management,Los Angeles,CA
27918,Essex Property Trust AKA Essex Apartment Homes,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
27918,Essex Property Trust AKA Essex Apartment Homes,Los Angeles,CA
26691,Investors Capital Group- ICG (Avenue 5 Residential),Los Angeles,CA
26041,Gardner Management Inc.,Los Angeles,CA
25089,Lincoln Property Company,Los Angeles,CA
24955,RCMI Group,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
26115,Avalon Bay (Avalon Communities),Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
28105,Davlyn Investments Property Management,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
27918,Essex Property Trust AKA Essex Apartment Homes,Los Angeles,CA
25052,AIMCO,Los Angeles,CA
28089,USA Multifamily Management AKA USA Properties Fund,Los Angeles,CA
27918,Essex Property Trust AKA Essex Apartment Homes,Los Angeles,CA
26791,Sares-Regis Group,Los Angeles,CA
28092,Decron Properties Corp.,Los Angeles,CA
28105,Davlyn Investments Property Management,Los Angeles,CA
24847,Sequoia Equities,Los Angeles,CA
28092,Decron Properties Corp.,Los Angeles,CA
28111,Hunt Enterprises,Los Angeles,CA
25105,Pinnacle,Los Angeles,CA
26115,Avalon Bay (Avalon Communities),Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
26115,Avalon Bay (Avalon Communities),Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
28092,Decron Properties Corp.,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
28092,Decron Properties Corp.,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
28828,Wespac Management Group,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
28269,Mashcole Property Management,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
26791,Sares-Regis Group,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
28091,Apartment Lifestyles,Los Angeles,CA
24136,Greystar,Los Angeles,CA
28687,Biedul Enterprises,Los Angeles,CA
28142,Fusion Property Management,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
28093,Gardner Management Limited,Los Angeles,CA
27918,Essex Property Trust AKA Essex Apartment Homes,Los Angeles,CA
28091,Apartment Lifestyles,Los Angeles,CA
28091,Apartment Lifestyles,Los Angeles,CA
28110,Global Integrity Realty,Los Angeles,CA
27969,E & S Ring Management Corporation,Los Angeles,CA
27379,Cal American Corporation,Los Angeles,CA
24984,Alliance Residential,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
28093,Gardner Management Limited,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
27750,Investment Concepts,Los Angeles,CA
26106,Cirrus Asset Management,Los Angeles,CA
24934,ConAm Management Corp,Los Angeles,CA
26642,Mission Hill Management,Los Angeles,CA
27925,The Towbes Group,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
27918,Essex Property Trust AKA Essex Apartment Homes,Los Angeles,CA
24146,Bell Partners (aka Bell Apartment Living),Los Angeles,CA
28102,Jones & Jones Management Group,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
24136,Greystar,Los Angeles,CA
24736,Privately Owned and Managed,Los Angeles,CA
26247,Atria Senior Living,Los Angeles,CA
26247,Atria Senior Living,Los Angeles,CA
24736,Privately Owned and Managed,Sacramento,CA
26621,American Property Management aka American Capital Group,Sacramento,CA
28194,Eden Housing,Sacramento,CA
26831,FPI Management,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
24136,Greystar,Sacramento,CA
26831,FPI Management,Sacramento,CA
26831,FPI Management,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
25153,Campus Advantage,Sacramento,CA
26831,FPI Management,Sacramento,CA
28379,Tandem Properties,Sacramento,CA
28379,Tandem Properties,Sacramento,CA
28379,Tandem Properties,Sacramento,CA
26831,FPI Management,Sacramento,CA
27944,First Pointe Management Group (aka The Ezralow Company),Sacramento,CA
27944,First Pointe Management Group (aka The Ezralow Company),Sacramento,CA
26590,Stonesfair Management,Sacramento,CA
26831,FPI Management,Sacramento,CA
26831,FPI Management,Sacramento,CA
27218,Quest Management Group,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
28411,United Development Group Inc,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
27908,Tandem Property Management  Inc.,Sacramento,CA
26590,Stonesfair Management,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
27768,BACO Realty,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
28412,Broadway Management Company,Sacramento,CA
26831,FPI Management,Sacramento,CA
26831,FPI Management,Sacramento,CA
28379,Tandem Properties,Sacramento,CA
26831,FPI Management,Sacramento,CA
28379,Tandem Properties,Sacramento,CA
27355,Eugene Burger Management Company (EBMC),Sacramento,CA
24136,Greystar,Sacramento,CA
28177,The John Stewart Company,Sacramento,CA
26590,Stonesfair Management,Sacramento,CA
24809,Aspen Square Management,Sacramento,CA
27944,First Pointe Management Group (aka The Ezralow Company),Sacramento,CA
24136,Greystar,Sacramento,CA
28379,Tandem Properties,Sacramento,CA
26831,FPI Management,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
28379,Tandem Properties,Sacramento,CA
28379,Tandem Properties,Sacramento,CA
26977,Asset Management & Consulting Services (AMCS),Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
28379,Tandem Properties,Sacramento,CA
28405,Davisville Management Company,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
27908,Tandem Property Management  Inc.,Sacramento,CA
28405,Davisville Management Company,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
28405,Davisville Management Company,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
26831,FPI Management,Sacramento,CA
28089,USA Multifamily Management AKA USA Properties Fund,Sacramento,CA
28089,USA Multifamily Management AKA USA Properties Fund,Sacramento,CA
26770,Green Leaf Partners,Sacramento,CA
27944,First Pointe Management Group (aka The Ezralow Company),Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
28168,LeFever Mattson Property Management,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
28379,Tandem Properties,Sacramento,CA
26831,FPI Management,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
27653,First Pacific Group,Sacramento,CA
28089,USA Multifamily Management AKA USA Properties Fund,Sacramento,CA
28383,Laughton Properties  Inc.,Sacramento,CA
26621,American Property Management aka American Capital Group,Sacramento,CA
28180,Korda Group  (AKA RPK Development),Sacramento,CA
28180,Korda Group  (AKA RPK Development),Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
26621,American Property Management aka American Capital Group,Sacramento,CA
27917,Bunting Management Group Inc.,Sacramento,CA
26596,Dick James & Associates,Sacramento,CA
28383,Laughton Properties  Inc.,Sacramento,CA
28384,CFY Development Inc.,Sacramento,CA
28419,AWI Management Corporation,Sacramento,CA
28419,AWI Management Corporation,Sacramento,CA
28205,Aperto Property Management,Sacramento,CA
28196,Anton Residential aka Anton Development,Sacramento,CA
28089,USA Multifamily Management AKA USA Properties Fund,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
28379,Tandem Properties,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
28378,Vertus Properties Inc.,Sacramento,CA
28385,The Natoma Company,Sacramento,CA
28910,CHOC (Community Housing Opportunities Corp),Sacramento,CA
26831,FPI Management,Sacramento,CA
24736,Privately Owned and Managed,Sacramento,CA
26691,Investors Capital Group- ICG (Avenue 5 Residential),Sacramento,CA
27955,Pacific Living Properties - PLP,Sacramento,CA
27396,JARS Residential Properties,Augusta,GA
27019,Pendergraph Companies,Augusta,GA
28026,JDC Management (aka James Doran Company),Savannah,GA
25356,Pegasus Residential,Savannah,GA
25421,PEM Real Estate Group,Savannah,GA
26743,Arbor Company,Atlanta,GA
26439,Miller Valentine Group,Augusta,GA
28484,Redwood Residential,Atlanta,GA
25396,Integral Property Management,Atlanta,GA
24834,Ledic Realty Company,Atlanta,GA
25386,Strategic Management Partners (SMP),Macon,GA
25386,Strategic Management Partners (SMP),Macon,GA
24487,Ambling Management,Macon,GA
25422,Cardinal Group Management,Macon,GA
25908,Leland Enterprises Inc.,Macon,GA
24736,Privately Owned and Managed,Macon,GA
25386,Strategic Management Partners (SMP),Macon,GA
27592,Vantage Management- GA  AL  SC  TN,Macon,GA
27737,Caliber Living,Macon,GA
25089,Lincoln Property Company,Atlanta,GA
26331,Macon Housing Authority,Macon,GA
25421,PEM Real Estate Group,Macon,GA
25513,Carroll Organization,Macon,GA
25420,Anthos Properties,Macon,GA
25420,Anthos Properties,Macon,GA
24736,Privately Owned and Managed,Macon,GA
24736,Privately Owned and Managed,Macon,GA
25356,Pegasus Residential,Macon,GA
25487,Crotts Enterprises Inc,Macon,GA
26483,Tower Management - GA,Macon,GA
25490,King Management Solutions  LLC,Macon,GA
25386,Strategic Management Partners (SMP),Macon,GA
24736,Privately Owned and Managed,Macon,GA
24286,S & S Property Management,Macon,GA
25381,Provence Real Estate,Macon,GA
24736,Privately Owned and Managed,Macon,GA
25479,Meridian Management Group  LLC,Macon,GA
25390,Wilkinson Real Estate Advisors  Inc.,Macon,GA
26984,Kole Management Company,Macon,GA
26096,Arlington Properties,Macon,GA
24736,Privately Owned and Managed,Macon,GA
26319,Mulberry Properties,Macon,GA
25402,Fickling Management Services,Macon,GA
24286,S & S Property Management,Macon,GA
28024,Henssler Property Management,Macon,GA
26984,Kole Management Company,Macon,GA
24736,Privately Owned and Managed,Macon,GA
25402,Fickling Management Services,Macon,GA
25270,Element National Management,Macon,GA
25421,PEM Real Estate Group,Macon,GA
26335,Mullis & Griffin Properties,Macon,GA
25105,Pinnacle,Macon,GA
26309,Woodruff Property Management,Macon,GA
25270,Element National Management,Macon,GA
26136,Alexander Forrest,Macon,GA
26316,Quality Management Group,Macon,GA
25270,Element National Management,Macon,GA
25593,HPI - Hamilton Point Investments,Macon,GA
25356,Pegasus Residential,Macon,GA
25942,HomeCorp,Macon,GA
25804,AGPM (A Green Property Manager),Macon,GA
24736,Privately Owned and Managed,Macon,GA
25386,Strategic Management Partners (SMP),Macon,GA
25381,Provence Real Estate,Macon,GA
24487,Ambling Management,Macon,GA
25442,The Gateway Companies  Inc.,Macon,GA
27162,Fairway Management (JES Holdings),Macon,GA
25820,Royal American Management,Macon,GA
25442,The Gateway Companies  Inc.,Macon,GA
25055,Maxus Properties,Macon,GA
27491,Millennia Housing,Macon,GA
25930,Real Property Management-RINCO,Macon,GA
26682,Stansberry & Company,Macon,GA
29084,Evans Realty Inc.,Macon,GA
24736,Privately Owned and Managed,Macon,GA
26984,Kole Management Company,Macon,GA
25588,Elon Property Management,Macon,GA
24736,Privately Owned and Managed,Macon,GA
25193,David Gibbs Associates,Macon,GA
24736,Privately Owned and Managed,Macon,GA
25402,Fickling Management Services,Macon,GA
28747,Castlegate Property Group,Macon,GA
25526,Peak Campus Companies,Macon,GA
24322,Sierra Development,Macon,GA
27162,Fairway Management (JES Holdings),Macon,GA
25429,Aderhold Properties  Inc.,Macon,GA
24322,Sierra Development,Macon,GA
26676,IMC (Investors Management Company),Macon,GA
26984,Kole Management Company,Savannah,GA
27249,Campus Life & Style,Atlanta,GA
24736,Privately Owned and Managed,Atlanta,GA
26136,Alexander Forrest,Atlanta,GA
24736,Privately Owned and Managed,Atlanta,GA
28024,Henssler Property Management,Atlanta,GA
25390,Wilkinson Real Estate Advisors  Inc.,Atlanta,GA
27249,Campus Life & Style,Atlanta,GA
25336,First Communities (aka Century Apartment Communities),Atlanta,GA
24962,Asset Campus Housing (ACH),Atlanta,GA
24736,Privately Owned and Managed,Atlanta,GA
25588,Elon Property Management,Atlanta,GA
24736,Privately Owned and Managed,Atlanta,GA
25565,JKG Associates  Inc.,Atlanta,GA
25815,The Related Companies (aka Simply Better Management),Atlanta,GA
25367,Woodward Management Partners (Inwood Holdings),Atlanta,GA
25515,Tishco Properties Formerly Dewar Properties  Inc.,Atlanta,GA
25153,Campus Advantage,Atlanta,GA
24962,Asset Campus Housing (ACH),Atlanta,GA
26984,Kole Management Company,Savannah,GA
25775,Chartwell Holdings,Savannah,GA
24986,Olympus Property Management,Savannah,GA
24221,MAA Communities (formerly Mid-America & Post Properties),Savannah,GA
24221,MAA Communities (formerly Mid-America & Post Properties),Savannah,GA
24751,Sentinel Real Estate Corp,Savannah,GA
24736,Privately Owned and Managed,Savannah,GA
25390,Wilkinson Real Estate Advisors  Inc.,Savannah,GA
25442,The Gateway Companies  Inc.,Savannah,GA
25421,PEM Real Estate Group,Savannah,GA
24736,Privately Owned and Managed,Savannah,GA
24602,JMG Realty,Savannah,GA
25431,B & M Management,Savannah,GA
24548,Fogelman Management,Savannah,GA
25374,DEL Development Corporation,Savannah,GA
25372,ECI Group  Inc.,Savannah,GA
25431,B & M Management,Savannah,GA
26266,Grubb Properties,Savannah,GA
25442,The Gateway Companies  Inc.,Savannah,GA
27549,Woda Group,Savannah,GA
25833,Southern Development Management Company (SDMC),Savannah,GA
24736,Privately Owned and Managed,Savannah,GA
26984,Kole Management Company,Savannah,GA
26912,Somerset Apartment Management (SAM),Savannah,GA
24894,JRK Property Holdings (JRK Residential),Savannah,GA
24408,CF Real Estate Services,Savannah,GA
24221,MAA Communities (formerly Mid-America & Post Properties),Savannah,GA
24736,Privately Owned and Managed,Savannah,GA
24943,Monument Real Estate Services,Savannah,GA
24736,Privately Owned and Managed,Savannah,GA
27402,Arcan Capital,Savannah,GA
24736,Privately Owned and Managed,Savannah,GA
25336,First Communities (aka Century Apartment Communities),Savannah,GA
25588,Elon Property Management,Savannah,GA
25386,Strategic Management Partners (SMP),Savannah,GA
27372,The Glick Company (aka Gene B. Glick Company),Savannah,GA
28390,Blue Stone Premier Properties  LLC,Savannah,GA
26984,Kole Management Company,Savannah,GA
27311,Botnick Realty Company,Savannah,GA
27625,South Oxford Management,Savannah,GA
25396,Integral Property Management,Savannah,GA
24487,Ambling Management,Savannah,GA
24087,Concord Real Estate Services (Concord RE),Savannah,GA
24934,ConAm Management Corp,Savannah,GA
26984,Kole Management Company,Savannah,GA
24986,Olympus Property Management,Savannah,GA
24736,Privately Owned and Managed,Savannah,GA
24736,Privately Owned and Managed,Savannah,GA
25356,Pegasus Residential,Savannah,GA
25356,Pegasus Residential,Savannah,GA
24221,MAA Communities (formerly Mid-America & Post Properties),Savannah,GA
24221,MAA Communities (formerly Mid-America & Post Properties),Savannah,GA
24751,Sentinel Real Estate Corp,Savannah,GA
25833,Southern Development Management Company (SDMC),Savannah,GA
24136,Greystar,Savannah,GA
27549,Woda Group,Savannah,GA
26782,Palms Associates,Savannah,GA
27298,Konter Management,Savannah,GA
26891,LMS Real Estate Investment Management,Savannah,GA
24221,MAA Communities (formerly Mid-America & Post Properties),Savannah,GA
24736,Privately Owned and Managed,Savannah,GA
28708,West Shore  LLC,Savannah,GA
24736,Privately Owned and Managed,Savannah,GA
24736,Privately Owned and Managed,Savannah,GA
26720,Balfour Beatty Communities,Savannah,GA
27384,Frye Properties,Savannah,GA
26099,United Residential Properties,Savannah,GA
24834,Ledic Realty Company,Savannah,GA
24736,Privately Owned and Managed,Savannah,GA
27402,Arcan Capital,Savannah,GA
25820,Royal American Management,Savannah,GA
25336,First Communities (aka Century Apartment Communities),Savannah,GA
25133,McCormack Baron Salazar Management,Savannah,GA
25238,PK Management,Savannah,GA
25336,First Communities (aka Century Apartment Communities),Savannah,GA
26891,LMS Real Estate Investment Management,Savannah,GA
24736,Privately Owned and Managed,Savannah,GA
26984,Kole Management Company,Savannah,GA
26151,Priderock Capital Partners,Savannah,GA
24136,Greystar,Savannah,GA
27311,Botnick Realty Company,Savannah,GA
26839,My Niche Apartments (aka Lat Purser & Associates),Savannah,GA
24736,Privately Owned and Managed,Savannah,GA
25231,Highmark Residential (formerly Milestone Management),Savannah,GA
24736,Privately Owned and Managed,Savannah,GA
27313,Lanier Realty,Savannah,GA
26521,Bridge Real Estate Group aka Weller Residential,Savannah,GA
26984,Kole Management Company,Savannah,GA
25588,Elon Property Management,Savannah,GA
25498,Mercy Housing,Savannah,GA
24221,MAA Communities (formerly Mid-America & Post Properties),Savannah,GA
24581,ZRS Management,Savannah,GA
24736,Privately Owned and Managed,Savannah,GA
26912,Somerset Apartment Management (SAM),Savannah,GA
27396,JARS Residential Properties,Savannah,GA
25336,First Communities (aka Century Apartment Communities),Savannah,GA
25258,Holiday Retirement,Savannah,GA
26300,Five Star Senior Living,Savannah,GA
26984,Kole Management Company,Savannah,GA
24581,ZRS Management,Savannah,GA
24736,Privately Owned and Managed,Savannah,GA
25336,First Communities (aka Century Apartment Communities),Atlanta,GA
25273,Dominium Management Services,Atlanta,GA
25744,S & E Holdings,Atlanta,GA
25379,Hercules Living aka Hercules Real Estate Services,Atlanta,GA
27025,GrayCo Properties,Atlanta,GA
25804,AGPM (A Green Property Manager),Atlanta,GA
25403,Quintus Corporation,Atlanta,GA
24235,BH Management,Atlanta,GA
26984,Kole Management Company,Atlanta,GA
24146,Bell Partners (aka Bell Apartment Living),Atlanta,GA
25273,Dominium Management Services,Atlanta,GA
24809,Aspen Square Management,Atlanta,GA
25371,Signature Management,Atlanta,GA
24286,S & S Property Management,Atlanta,GA
25641,Atlantic Pacific Management,Atlanta,GA
24136,Greystar,Atlanta,GA
25231,Highmark Residential (formerly Milestone Management),Atlanta,GA
25273,Dominium Management Services,Atlanta,GA
25333,TriBridge Residential,Atlanta,GA
24736,Privately Owned and Managed,Atlanta,GA
26684,Peak Living  Capital Partners,Atlanta,GA
24736,Privately Owned and Managed,Atlanta,GA
25089,Lincoln Property Company,Atlanta,GA
25385,Carter-Haston Real Estate Services  Inc.,Atlanta,GA
25231,Highmark Residential (formerly Milestone Management),Atlanta,GA
24736,Privately Owned and Managed,Atlanta,GA
25384,Walton Communities  LLC,Atlanta,GA
27744,The Management Group LLC,Atlanta,GA
25944,United Group of Companies,Atlanta,GA
26646,Beztak Properties,Atlanta,GA
28184,Good Harbor Management,Atlanta,GA
25372,ECI Group  Inc.,Atlanta,GA
24760,Asset Living formerly Asset Plus Companies,Atlanta,GA
25595,The Scion Group,Atlanta,GA
25588,Elon Property Management,Atlanta,GA
25334,CLK Multifamily Management LLC,Atlanta,GA
25336,First Communities (aka Century Apartment Communities),Atlanta,GA
24619,American Campus Communities,Atlanta,GA
25386,Strategic Management Partners (SMP),Atlanta,GA
26508,Lewis Properties,Atlanta,GA
25595,The Scion Group,Atlanta,GA
24834,Ledic Realty Company,Atlanta,GA
